name,short_name,symbol,exchange,fractional
"Sportsman's Warehouse Holdings, Inc.",Sportsman's,,NASDAQ,False
Standard Life UK Smaller Co Trust,Standard,,London Stock Exchange,False
"StarTek, Inc.",StarTek,SRT,NYSE,False
StoneCo Ltd.,StoneCo,STNE,NASDAQ,True
STORE Capital Corporation,STORE,STOR,NYSE,True
"Suburban Propane Partners, L.P.",Suburban,,NYSE,False
"Sunesis Pharmaceuticals, Inc.",Sunesis,,NASDAQ,False
Swiss Life Holding AG,Swiss,SLHN,SIX Swiss,False
Swisscom AG,Swisscom,SCMN,SIX Swiss,False
TAG Immobilien AG,TAG,,Deutsche Börse Xetra,False
TechnipFMC PLC,TechnipFMC,FTI,Euronext Paris,True
Telecom Plus PLC,Telecom,TEP,London Stock Exchange,False
"Teradyne, Inc.",Teradyne,TER,NASDAQ,False
Thales Group,Thales,HO,Euronext Paris,True
The Bank of Nova Scotia,Bank,,NYSE,False
The Blackstone Group LP,The,,NYSE,False
"The Rubicon Project, Inc.",The,,NYSE,False
"TherapeuticsMD, Inc.","TherapeuticsMD
TXMD",,NASDAQ,False
Tissue Regenix Group Plc,Tissue,,London Stock Exchange,False
TLG Immobilien AG,TLG,,Deutsche Börse Xetra,False
Travelzoo,Travelzoo,TZOO,NASDAQ,False
UDG Healthcare plc,UDG,,London Stock Exchange,False
Ultra Electronics Holdings PLC,Ultra,,London Stock Exchange,False
United Microelectronics,United,,NYSE,False
Universal Display Corporation,Universal,,NASDAQ,False
"Universal Insurance Holdings, Inc.",Universal,,NYSE,False
Urban & Civic PLC,Urban,UANC,London Stock Exchange,False
Vanguard FTSE All-World USD UCITS ETF (USD) Distributing,Vanguard,,London Stock Exchange,False
Vanguard FTSE Developed Asia Pacific ex Japan UCITS ETF (USD) Distributing,Vanguard,,London Stock Exchange,True
Vanguard FTSE Devoleped World UCITS ETF USD Accumulation,Vanguard,,London Stock Exchange,False
Vanguard FTSE North America EUR UCITS ETF (USD) Distributing,Vanguard,,Deutsche Börse Xetra,True
Vanguard FTSE North America GBP UCITS ETF (USD) Distributing,Vanguard,,London Stock Exchange,True
Veolia Environnement VE SA,Veolia,VIE,Euronext Paris,True
VinaCapital Vietnam Opportunity Fund Ltd.,VinaCapital,,London Stock Exchange,False
"Vir Biotechnology, Inc.",Vir,,NASDAQ,False
Vivendi SA,Vivendi,VIV,Euronext Paris,True
Vonage Holdings Corporation,Vonage,,NYSE,False
Vulcan Materials,Vulcan,,NYSE,False
W. P. Carey Inc.,W.,WPC,NYSE,False
"W. W. Grainger, Inc.",W.,,NYSE,False
Wacker Neuson SE,Wacker,,Deutsche Börse Xetra,False
Warehouse REIT plc,Warehouse,,London Stock Exchange,False
Watches of Switzerland Group plc,Watches,,London Stock Exchange,False
"West Pharmaceutical Services, Inc.",West,,NYSE,False
Western Union Co.,Western,,NYSE,False
Whirlpool Corp.,Whirlpool,WHR,NYSE,False
Willis Towers Watson PLC,Willis,WLTW,NASDAQ,False
WisdomTree Global Quality Dividend Growth EUR UCITS ETF USD (Acc),WisdomTree,,Deutsche Börse Xetra,False
WisdomTree Physical Precious Metals,WisdomTree,,Deutsche Börse Xetra,False
Wix.Com ltd,Wix.Com,WIX,NASDAQ,False
Xtrackers II Eurozone Government Bond UCITS ETF 1C,Xtrackers,,Deutsche Börse Xetra,False
Xtrackers II Harvest China Government Bond UCITS ETF 1D,Xtrackers,,Deutsche Börse Xetra,False
Xtrackers Nikkei 225 GBX UCITS ETF 1D,Xtrackers,,London Stock Exchange,False
Xtrackers S&P 500 2x Leveraged Daily Swap UCITS ETF,Xtrackers,,Deutsche Börse Xetra,True
YouGov plc,YouGov,YOU,London Stock Exchange,False
zooplus AG,Zooplus,ZO1,Deutsche Börse Xetra,False
3i Group PLC,3i,III,London Stock Exchange,False
3i Infrastructure PLC,3i,,London Stock Exchange,False
Aberforth Smaller Companies Trust PLC,Aberforth,,London Stock Exchange,False
Advanced Medical Solutions Group plc,Advanced,,London Stock Exchange,False
AerCap Holdings NV,AerCap,,NYSE,False
Affiliated Managers Group,Affiliated,,NYSE,False
Aggreko PLC,Aggreko,AGK,London Stock Exchange,False
"Agile Therapeutic, Inc.",Agile,,NASDAQ,False
Alexion Pharmaceuticals,Alexion,,NASDAQ,False
Algonquin Power & Utilities Corporation,Algonquin,,NYSE,False
Alliance Data Systems Corp.,Alliance,,NYSE,False
"Alliance Resource Partners, L.P.",Alliance,,NASDAQ,False
"Ally Financial, Inc.",Ally,ALLY,NYSE,False
Altice NV Class A,Altice,ATC,Netherlands,True
Amarin Coporation plc,Amarin,AMRN,NASDAQ,False
"Ambarella, Inc.",Ambarella,AMBA,NASDAQ,False
"American Public Education, Inc.",American,,NASDAQ,False
"American Software, Inc.",American,,NASDAQ,False
American Superconductor Corporation,American,,NASDAQ,False
American Woodmark Corporation,American,,NASDAQ,False
"Amneal Pharmaceuticals, Inc. Class A",Amneal,,NYSE,False
Amundi ETF MSCI Spain ETF,Amundi,,London Stock Exchange,False
AMUNDI Index MSCI World SRI - UCITS ETF DR,AMUNDI,,London Stock Exchange,False
Analog Devices Inc.,Analog,,NASDAQ,False
Anglo Pacific Group PLC,Anglo,,London Stock Exchange,False
"Annaly Capital Management, Inc.",Annaly,,NYSE,False
"AnPac Bio-Medical Science Co., Ltd.",AnPac,,NASDAQ,False
"Apellis Pharmaceuticals, Inc.",Apellis,,NASDAQ,False
"Apollo Commercial Real Estate Finance, Inc.",Apollo,,NYSE,False
"Applied DNA Sciences, Inc.",Applied,,NASDAQ,False
"Arcos Dorados Holdings, Inc.",Arcos,ARCO,NYSE,False
"Arcturus Therapeutics Holdings, Inc.",Arcturus,,NASDAQ,False
Ascential PLC,Ascential,ASCL,London Stock Exchange,False
ASGN Inc.,ASGN,ASGN,NYSE,False
ASR Nederland NV,ASR,,Netherlands,True
Astronics Corporation,Astronics,,NASDAQ,False
"Atomera, Inc.",Atomera,ATOM,NASDAQ,False
Atos SE,Atos,ATO,Euronext Paris,True
"Automatic Data Processing, Inc.",Automatic,,NYSE,True
AutoZone Inc,AutoZone,AZO,NYSE,False
Aviva PLC 8.75% PRF,Aviva,,London Stock Exchange,False
Avon Rubber PLC,Avon,AVON,London Stock Exchange,True
"Aware, Inc.",Aware,AWRE,NASDAQ,False
"Axcelis Technologies, Inc.",Axcelis,,NASDAQ,False
AXIS Capital Holdings Ltd,AXIS,AXS,NYSE,False
Axovant Gene Therapies Ltd,Axovant,,NASDAQ,False
Bauer AG,Bauer,B5A,Deutsche Börse Xetra,False
"Benchmark Electronics, Inc.",Benchmark,,NYSE,False
BEST Inc,BEST,BEST,NYSE,False
Big 5 Sporting Goods Corporation,Big,,NASDAQ,True
"Bill Com Holdings, Inc.",Bill,,NYSE,False
BioSpecifics Technologies Corp.,BioSpecifics,,NASDAQ,False
"BJs Restaurants, Inc.",BJs,,NASDAQ,False
Black Stone Minerals LP,Black,,NYSE,False
BorgWarner,BorgWarner,BWA,NYSE,False
"Borqs Technologies, Inc.",Borqs,,NASDAQ,False
BP PLC 8% PRF,BP,BP.A,London Stock Exchange,False
Brenntag AG,Brenntag,BNR,Deutsche Börse Xetra,False
"Brookfield Asset Management, Inc.",Brookfield,,NYSE,False
"Brookfield Property Reit, Inc. Class A",Brookfield,,NASDAQ,False
Bunge Limited,Bunge,BG,NYSE,False
Campbell Soup,Campbell,CPB,NYSE,False
Camtek Ltd,Camtek,CAMT,NASDAQ,False
Canadian Imperial Bank of Commerce,Canadian,,NYSE,False
Capital & Regional PLC,Capital,,London Stock Exchange,False
Capital Gearing Trust PLC,Capital,,London Stock Exchange,False
"Cara Therapeutics, Inc.",Cara,,NYSE,False
Caretech Holdings PLC,Caretech,,London Stock Exchange,False
"Casa Systems, Inc.",Casa,CASA,NASDAQ,False
"Casper Sleep, Inc.",Casper,CSPR,NYSE,True
Ceconomy AG,Ceconomy,CEC,Deutsche Börse Xetra,False
Cerence Inc,Cerence,CRNC,NASDAQ,False
Cewe Stiftung & Co KGAA,Cewe,CWC,Deutsche Börse Xetra,False
CGI Inc.,CGI,GIB,NYSE,False
Check Point Software Technologies,Check,,NASDAQ,False
"ChemoCentryx, Inc.","ChemoCentryx
CCXI",,NASDAQ,False
"Choice Hotels Internationals, Inc.",Choice,CHH,NYSE,False
Cie Automotive,Cie,,Bolsa de Madrid,False
Cincinnati Financial,Cincinnati,,NASDAQ,False
Citrix Systems,Citrix,CTXS,NASDAQ,False
City Of London Investment Trust PLC,City,,London Stock Exchange,False
Close Brothers Group PLC,Close,,London Stock Exchange,False
Clovis Oncology Inc,Clovis,,NASDAQ,True
CME Group Inc.,CME,CME,NASDAQ,True
ComStage EURO STOXX 50 UCITS ETF,ComStage,,Deutsche Börse Xetra,False
Copa Holdings SA,Copa,CPA,NYSE,False
"Copart, Inc.",Copart,CPRT,NASDAQ,False
Corbion NV,Corbion,CRBN,Netherlands,True
CoStar Group,CoStar,CSGP,NASDAQ,False
"Credicorp, Ltd",Credicorp,BAP,NYSE,False
Creighton's PLC,Creighton's,CRL,London Stock Exchange,False
Cross Timbers Royalty Trust,Cross,,NYSE,False
Cummins Inc.,Cummins,CMI,NYSE,False
Custodian Reit PLC,Custodian,CREI,London Stock Exchange,False
Darden Restaurants,Darden,,NYSE,False
db Xtrackers CAC 40 DR ETF,db,,Deutsche Börse Xetra,False
db Xtrackers FTSE China 50 DR,db,,Deutsche Börse Xetra,False
db Xtrackers II-Iboxx Euro High Yield Bond,db,,Deutsche Börse Xetra,False
db Xtrackers S&P Global Infrastructure,db,,Deutsche Börse Xetra,False
DCC PLC,DCC,DCC,London Stock Exchange,True
Dechra Pharmaceuticals PLC,Dechra,,London Stock Exchange,False
DIC Asset AG,DIC,DIC,Deutsche Börse Xetra,False
Discovery Com Class C,Discovery,,NASDAQ,False
Dish Network Corp Class A,Dish,,NASDAQ,False
Draegerwerk AG & Co KGaA,Draegerwerk,DRW8,Deutsche Börse Xetra,False
DXC Technology Company,DXC,,NYSE,False
Eckert & Ziegler AG,Eckert,,Deutsche Börse Xetra,False
Edenred SA,Edenred,EDEN,Euronext Paris,True
"Elastic, N.V.",Elastic,ESTC,NYSE,True
Elbit Systems Ltd.,Elbit,ESLT,NASDAQ,False
Elmos Semiconductor AG,Elmos,,Deutsche Börse Xetra,False
ElringKlinger AG,ElringKlinger,ZIL2,Deutsche Börse Xetra,False
"Energy Recovery, Inc.",Energy,,NASDAQ,False
EQT Corporation,EQT,EQT,NYSE,False
Equiniti Group PLC,Equiniti,EQN,London Stock Exchange,False
ETFS DAX Daily 2x Long GO UCITS ETF,ETFS,,London Stock Exchange,False
Exact Sciences Corporation,Exact,EXAS,NASDAQ,False
"Exelixis, Inc.",Exelixis,EXEL,NASDAQ,False
FactSet Research Systems Inc.,FactSet,,NYSE,False
Fair Isaac Corporation,Fair,FICO,NYSE,False
Fastenal Co.,Fastenal,FAST,NASDAQ,False
Federal Realty Investment Trust,Federal,,NYSE,True
Fidelity European Values PLC,Fidelity,,London Stock Exchange,False
Flow Traders,Flow,FLOW,Netherlands,True
Flowserve Corporation,Flowserve,FLS,NYSE,False
"Fossil, Inc.",Fossil,FOSL,NASDAQ,False
"Frequency Therapeutics, Inc.",Frequency,,NASDAQ,False
GB Group plc,GB,GBG,London Stock Exchange,False
GEA Group AG,GEA,G1A,Deutsche Börse Xetra,False
Genel Energy Plc,Genel,GENL,London Stock Exchange,False
General Dynamics,General,,NYSE,True
Genus PLC,Genus,GNS,London Stock Exchange,False
Geron Corp,Geron,GERN,NASDAQ,False
Gladstone Investment Corporation,Gladstone,,NASDAQ,False
Glu Mobile Inc.,Glu,GLUU,NASDAQ,False
GrafTech International Ltd,GrafTech,EAF,NYSE,False
GreenTree Hospitality Group Ltd.,GreenTree,,NYSE,False
GRENKE AG,GRENKE,GLJ,Deutsche Börse Xetra,False
Gulf Marine Services PLC,Gulf,,London Stock Exchange,False
"Harvard Bioscience, Inc.",Harvard,,NASDAQ,False
Helical PLC,Helical,HLCL,London Stock Exchange,False
"Hepion Pharmaceuticals, Inc.",Hepion,,NASDAQ,False
Herald Investment Trust PLC,Herald,,London Stock Exchange,False
Hipgnosis Songs Fund Ltd,Hipgnosis,,London Stock Exchange,False
Hochschild Mining PLC,Hochschild,,London Stock Exchange,False
"Homology Medicines, Inc.",Homology,,NASDAQ,False
HSBC MSCI Turkey UCITS ETF,HSBC,,London Stock Exchange,False
Huntington Bancshares,Huntington,,NASDAQ,False
I-Mab Biopharma,I-Mab,IMAB,NASDAQ,False
"Identive Group, Inc.",Identive,,NASDAQ,False
IHS Markit Ltd.,IHS,INFO,NYSE,False
Infinera Corporation,Infinera,INFN,NASDAQ,False
InflaRx N.V.,InflaRx,IFRX,NASDAQ,False
Inphi Corporation,Inphi,,NYSE,False
Inseego Corporation,Inseego,INSG,NASDAQ,False
Intec Pharma Ltd.,Intec,NTEC,NASDAQ,False
Intertek Group PLC,Intertek,,London Stock Exchange,True
"Intuit, Inc.",Intuit,INTU,NASDAQ,True
Invesco Perpetual UK Smaller Cos Investment Trust PLC,Invesco,,London Stock Exchange,False
"Ionis Pharmaceuticals, Inc.",Ionis,,NASDAQ,False
iShares Core Global Aggregate Bond UCITS ETF,iShares,,London Stock Exchange,False
iShares Core MSCI Europe UCITS ETF EUR (Acc),iShares,,Deutsche Börse Xetra,False
iShares EM Dividend UCITS ETF USD (Dist),iShares,,London Stock Exchange,True
iShares Euro Govt Bond 20yr Target Duration UCITS ETF EUR Distributing,iShares,,Deutsche Börse Xetra,False
iShares Fallen Angels High Yield Corp Bond UCITS ETF USD (Dist),iShares,,London Stock Exchange,False
iShares Global Corp Bond UCITS ETF USD (Dist),iShares,,London Stock Exchange,False
iShares Global High Yield Corp Bond GBP Hedged UCITS ETF (Dist),iShares,,London Stock Exchange,False
iShares Global High Yield Corp Bond UCITS ETF USD (Dist),iShares,,London Stock Exchange,False
iShares MSCI ACWI ETF USD Acc,iSh,,London Stock Exchange,False
iShares MSCI EM ESG Enhanced UCITS ETF USD (Acc),iShares,,London Stock Exchange,False
iShares MSCI World Islamic UCITS ETF USD (Dist),iShares,,London Stock Exchange,True
iShares MSCI World SRI EUR UCITS ETF EUR (Acc),iShares,,Deutsche Börse Xetra,False
iShares S&P 500 EUR Hedged UCITS ETF Acc,S&P,,London Stock Exchange,False
James Fisher & Sons PLC,James,,London Stock Exchange,False
Jde Peet's B.V.,Jde,JDEP,Netherlands,False
JPMorgan Russian Securities plc,JPMorgan,,London Stock Exchange,False
Juniper Networks,Juniper,,NYSE,False
Keller Group PLC,Keller,KLR,London Stock Exchange,False
Kin & Carta Plc,Kin,KCT,London Stock Exchange,False
"Kinsale Capital Group, Inc.",Kinsale,,NASDAQ,False
Kloeckner & Co SE,Kloeckner,KCO,Deutsche Börse Xetra,False
Koninklijke Vopak NV,Koninklijke,,Netherlands,True
Kopin Corporation,Kopin,KOPN,NASDAQ,False
Korea Electric Power Corporation,Korea,,NYSE,False
Korn/Ferry International,Korn,KFY,NYSE,False
L&G Japan Equity UCITS ETF USD Accumulating,L&G,,Netherlands,False
LabCorp,LabCorp,LH,NYSE,False
Land Securities Group PLC,Land,,London Stock Exchange,True
Latam Airlines Group S.A.,Latam,,NYSE,False
Lattice Semiconductor Corporation,Lattice,,NASDAQ,False
"Leggett & Platt, Inc.",Leggett,LEG,NYSE,True
"Lendingtree, Inc.",Lendingtree,TREE,NASDAQ,False
Leoni AG,Leoni,LEO,Deutsche Börse Xetra,False
Leverage Shares 2x Amazon ETP,2x,AMZE,London Stock Exchange,False
Leverage Shares 2x Amazon ETP,2x,AMZ2,London Stock Exchange,False
Leverage Shares 2x Apple ETP,2x,AAP2,London Stock Exchange,False
Leverage Shares 2x Apple ETP,2x,AAPE,London Stock Exchange,False
Leverage Shares 2x Citigroup ETP,2x,CIT2,London Stock Exchange,False
Leverage Shares 2x Facebook ETP,2x,2FB,London Stock Exchange,False
Leverage Shares 2x Goldman Sachs ETP,2x,,London Stock Exchange,False
Leverage Shares 2x JPMorgan Chase & Co. ETP,2x,JPM2,London Stock Exchange,False
Leverage Shares 2x Netflix ETP,2x,NFLE,London Stock Exchange,False
Leverage Shares 2x Netflix ETP,2x,2NFL,London Stock Exchange,False
Leverage Shares 2x Visa ETP,2x,2VIS,London Stock Exchange,False
Linde PLC,Linde,LIN,NYSE,False
Liontrust Asset Management PLC,Liontrust,,London Stock Exchange,False
Lonza Group AG,Lonza,LONN,SIX Swiss,False
Luceco PLC,Luceco,LUCE,London Stock Exchange,False
Lyxor Commodities Thomson Reuters/CoreCommodity CRB EX-Energy TR UCITS ETF - Acc,Lyxor,,Deutsche Börse Xetra,False
Lyxor iBoxx Gilt Inflation-Linked (DR) GBX UCITS ETF Distributing,Lyxor,,London Stock Exchange,True
MannKind Corporation,MannKind,MNKD,NASDAQ,False
Mattel Inc.,Mattel,MAT,NASDAQ,False
McBride PLC,McBride,MCB,London Stock Exchange,False
"MEI Pharma, Inc.",MEI,MEIP,NASDAQ,False
"MGP Ingredients, Inc.",MGP,,NASDAQ,False
Mimecast Ltd,Mimecast,MIME,NASDAQ,False
Mirriad Advertising PLC,Mirriad,,London Stock Exchange,False
MLP AG,MLP,MLP,Deutsche Börse Xetra,False
Morgan Advanced Materials PLC,Morgan,,London Stock Exchange,True
MorphoSys AG,MorphoSys,MOR,Deutsche Börse Xetra,False
"Mr. Cooper Group, Inc.",Mr.,,NASDAQ,False
"MyoKardia, Inc.",MyoKardia,MYOK,NASDAQ,False
"NACCO Industries, Inc.",NACCO,,NYSE,False
Nanoco Group PLC,Nanoco,NANO,London Stock Exchange,False
"Nasdaq, Inc.",Nasdaq,NDAQ,NASDAQ,False
"Natural Gas Services Group, Inc.",Natural,,NYSE,False
Navient,Navient,NAVI,NASDAQ,False
NeoPhotonics Corporation,NeoPhotonics,NPTN,NYSE,False
"Newmark Group, Inc.",Newmark,,NASDAQ,False
NexGen Energy Ltd.,NexGen,,NYSE,False
NN Group NV,NN,NN,Netherlands,True
Norcros PLC,Norcros,NXR,London Stock Exchange,False
Norma Group SE,Norma,NOEJ,Deutsche Börse Xetra,False
Novartis AG ADR,Novartis,NVS,NYSE,False
Nucor Corp.,Nucor,NUE,NYSE,True
"Nutanix, Inc.",Nutanix,NTNX,NASDAQ,False
NXP Semiconductors,NXP,,NASDAQ,False
"Ocugen, Inc.",Ocugen,OCGN,NASDAQ,False
"Old Dominion Freight Line, Inc.",Old,ODFL,NASDAQ,False
Pagegroup PLC,Pagegroup,PAGE,London Stock Exchange,False
Pan African Resources plc,Pan,,London Stock Exchange,False
Paragon Banking Group PLC,Paragon,,London Stock Exchange,False
Parker-Hannifin,Parker-Hannifin,,NYSE,False
Perion Network Ltd,Perion,,NASDAQ,False
Pfeiffer Vacuum Technology AG,Pfeiffer,PFV,Deutsche Börse Xetra,False
PG&E Corp.,PG&E,PCG,NYSE,True
Philips Lighting NV,Philips,,Netherlands,True
Photo-Me International PLC,Photo-Me,,London Stock Exchange,False
Pioneer Natural Resources,Pioneer,,NYSE,False
"Plymouth Industrial REIT, Inc.",Plymouth,,NYSE,False
Prologis,Prologis,PLD,NYSE,False
"Provention Bio, Inc.",Provention,PRVB,NASDAQ,False
Publicis Groupe SA,Publicis,PUB,Euronext Paris,True
QIAGEN NV,QIAGEN,QIA,Deutsche Börse Xetra,False
QinetiQ Group PLC,QinetiQ,QQ,London Stock Exchange,False
"Qualigen Therapeutics, Inc.",Qualigen,,NASDAQ,False
Quantum Corporation,Quantum,QMCO,NASDAQ,False
Qutoutiao Inc - ADR,Qutoutiao,QTT,NASDAQ,False
R.E.A. Holdings PLC,R.E.A.,,London Stock Exchange,False
Rathbone Brothers PLC,Rathbone,,London Stock Exchange,False
"Redwood Trust, Inc.",Redwood,RWT,NYSE,False
ResMed Inc.,ResMed,RMD,NYSE,False
RM PLC,RM,RM,London Stock Exchange,False
Rockhopper Exploration,Rockhopper,,London Stock Exchange,False
Ross Stores,Ross,ROST,NASDAQ,False
Rotork PLC,Rotork,ROR,London Stock Exchange,False
RTL Group SA,RTL,RRTL,Deutsche Börse Xetra,False
"Ruth's Hospitality Group, Inc.",Ruth's,,NASDAQ,False
S&U PLC,S&U,SUS,London Stock Exchange,False
Safestore Holdings PLC,Safestore,,London Stock Exchange,False
SciPlay Corporation,SciPlay,SCPL,NASDAQ,False
Secure Income REIT plc,Secure,SIR,London Stock Exchange,False
Semtech Corporation,Semtech,SMTC,NASDAQ,False
"Shift4 Payments, Inc.",Shift4,,NYSE,False
"Shockwave Medical, Inc.",Shockwave,,NASDAQ,False
"ShotSpotter, Inc.",ShotSpotter,SSTI,NASDAQ,False
Signature Aviation PLC,Signature,,London Stock Exchange,False
"Simulations Plus, Inc.",Simulations,,NASDAQ,False
SiTime Corporation,SiTime,SITM,NASDAQ,False
SK Telecom Co Ltd.,SK,SKM,NYSE,False
"SkyWest, Inc.",SkyWest,SKYW,NASDAQ,False
SL Green Realty Corporation,SL,,NYSE,False
Sligro Food Group NV,Sligro,,Netherlands,True
"Smith Micro Software, Inc.",Smith,,NASDAQ,False
SMTC Corporation,SMTC,SMTX,NASDAQ,False
"SOGOU, Inc.",SOGOU,SOGO,NYSE,False
Sonova Holding AG,Sonova,SOON,SIX Swiss,False
Southwestern Energy,Southwestern,,NYSE,False
SPDR Barclays 10+ Year U.S. Corporate Bond ETF,SPDR,,London Stock Exchange,False
SPDR Bloomberg Barclays U.S. TIPS UCITS ETF (Dist),SPDR,,Deutsche Börse Xetra,False
SPDR MSCI ACWI EUR UCITS ETF USD (Acc),SPDR,,Deutsche Börse Xetra,False
SPDR MSCI Emerging Markets UCITS ETF,SPDR,,Deutsche Börse Xetra,False
SPDR MSCI World GBP UCITS ETF USD Accumulating,SPDR,,London Stock Exchange,False
SPDR S&P 400 U.S. Mid Cap UCITS ETF (Acc),SPDR,,Deutsche Börse Xetra,False
SPDR S&P 500 ESG Screened UCITS ETF (Acc),SPDR,,Deutsche Börse Xetra,False
SPDR S&P Euro Dividend Aristocrats UCITS ETF (Dist),SPDR,,London Stock Exchange,False
SPDR S&P Pan Asia Dividend Aristocrats UCITS ETF (Dist),SPDR,,London Stock Exchange,False
Speedy Hire PLC,Speedy,SDY,London Stock Exchange,False
SPI Energy Co Ltd,SPI,SPI,NASDAQ,False
"Spirit Realty Capital, Inc.",Spirit,SRC,NYSE,False
Stabilus SA,Stabilus,STM,Deutsche Börse Xetra,False
"Starwood Property Trust, Inc.",Starwood,,NYSE,False
SThree PLC,SThree,STEM,London Stock Exchange,False
STMicroelectronics N.V.,"STMicroelectronics
STM",,NYSE,False
STRATEC Biomedical AG,STRATEC,,Deutsche Börse Xetra,False
Stroeer SE & Co KGaA,Stroeer,SAX,Deutsche Börse Xetra,False
Studio Retail Group plc,Studio,,London Stock Exchange,False
Suedzucker AG,Suedzucker,SZU,Deutsche Börse Xetra,False
"Supernus Pharmaceuticals, Inc.",Supernus,,NASDAQ,False
SVMK Inc,SurveyMonkey,SVMK,NASDAQ,False
"Synacor, Inc.",Synacor,SYNC,NASDAQ,False
Syneos Health Inc.,Syneos,SYNH,NASDAQ,False
"Synopsys, Inc.",Synopsys,SNPS,NASDAQ,False
"Syros Pharmaceuticals, Inc.",Syros,,NASDAQ,False
Takkt AG,Takkt,TTK,Deutsche Börse Xetra,False
TAL Education Group ADR,TAL,,NYSE,False
"Tandem Diabetes Care, Inc.",Tandem,,NASDAQ,False
Target Hospitality Corporation Class A,Target,,NASDAQ,False
Team17 Group plc,Team17,TM17,London Stock Exchange,False
TechnipFMC PLC.,TechnipFMC,FTI,NYSE,False
Tecnicas Reunidas SA,Tecnicas,,Bolsa de Madrid,False
Tegna Inc.,Tegna,TGNA,NYSE,False
Tele Columbus AG,Tele,TC1,Deutsche Börse Xetra,False
Teradata Corp.,Teradata,TDC,NYSE,False
"Texas Roadhouse, Inc.",Texas,,NASDAQ,False
The Bank of New York Mellon Corporation,Bank,,NYSE,True
The Cheesecake Factory Incorporated,The,,NASDAQ,False
"Titan Pharmaceuticals, Inc.",Titan,,NASDAQ,False
TKH Group NV,TKH,TWEKA,Netherlands,True
Topbuild Corp,Topbuild,BLD,NYSE,False
Tower Semiconductor Ltd.,Tower,,NASDAQ,False
Town Centre Securities PLC,Town,,London Stock Exchange,False
TR Property Investment Trust PLC - Ordinary Shares,TR,,London Stock Exchange,False
Tractor Supply Co.,Tractor,TSCO,NASDAQ,False
